query_id	subject_id	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score
VFDB|VFG000827	VFDB|VFG000827	100	217	0	0	1	217	1	217	3.33e-152	418
VFDB|VFG000827	VFDB|VFG000519	52.913	206	90	4	5	206	1	203	8.69e-71	212
VFDB|VFG000827	PATRIC_VF|SL1344_1353	52.913	206	90	4	5	206	1	203	8.69e-71	212
VFDB|VFG000827	PATRIC_VF|STM474_1425	52.913	206	90	4	5	206	1	203	8.69e-71	212
VFDB|VFG000827	VFDB|VFG007162	51.515	198	94	1	14	209	10	207	2.21e-64	196
VFDB|VFG000827	VFDB|VFG000188	46.392	194	102	1	24	215	20	213	4.29e-62	190
VFDB|VFG000827	VFDB|VFG000044	46.766	201	97	2	24	214	19	219	1.37e-60	186
VFDB|VFG000827	VFDB|VFG000394	47.549	204	105	1	14	215	10	213	3.81e-59	182
VFDB|VFG000827	VFDB|VFG001012	44.103	195	106	3	14	206	7	200	3.67e-52	165
VFDB|VFG000827	VFDB|VFG002455	39.048	210	118	1	7	206	1	210	9.25e-52	164
VFDB|VFG000827	VFDB|VFG000551	44.878	205	102	5	12	206	5	208	9.49e-48	154
VFDB|VFG000827	PATRIC_VF|SL1344_2869	44.878	205	102	5	12	206	5	208	9.49e-48	154
VFDB|VFG000827	VFDB|VFG001259	41.711	187	103	3	21	206	60	241	1.02e-44	147
VFDB|VFG000827	VFDB|VFG001915	39.512	205	112	4	14	214	43	239	1.61e-44	146
VFDB|VFG000827	VFDB|VFG002131	38.863	211	118	3	16	215	93	303	8.36e-43	144
VFDB|VFG000827	VFDB|VFG002338	38.889	216	116	6	2	209	11	218	5.03e-42	139
VFDB|VFG000827	VFDB|VFG002016	38.889	198	106	3	14	206	48	235	6.17e-42	140
VFDB|VFG000827	VFDB|VFG002494	37.5	192	112	4	20	209	59	244	4.47e-40	135
VFDB|VFG000827	VFDB|VFG006607	44.079	152	73	3	64	211	1	144	6.13e-32	111
VFDB|VFG000828	VFDB|VFG000828	100	204	0	0	1	204	1	204	2.48e-144	397
VFDB|VFG000830	VFDB|VFG000830	100	107	0	0	1	107	1	107	2.81e-73	210
VFDB|VFG000831	VFDB|VFG000831	100	72	0	0	1	72	1	72	2.92e-46	139
VFDB|VFG000833	VFDB|VFG000833	100	398	0	0	1	398	1	398	0	825
VFDB|VFG000833	PATRIC_VF|Z5142	100	398	0	0	1	398	1	398	0	825
VFDB|VFG000835	VFDB|VFG001828	100	315	0	0	1	315	1	315	0	636
VFDB|VFG000835	VFDB|VFG000835	100	315	0	0	1	315	1	315	0	636
VFDB|VFG000835	PATRIC_VF|Z3344	100	315	0	0	1	315	1	315	0	636
VFDB|VFG000835	VFDB|VFG000837	54.808	312	140	1	1	312	1	311	1.37e-121	349
VFDB|VFG000835	PATRIC_VF|Z1464	54.808	312	140	1	1	312	1	311	1.37e-121	349
VFDB|VFG000836	VFDB|VFG001829	100	89	0	0	1	89	1	89	1.25e-63	184
VFDB|VFG000836	VFDB|VFG000836	100	89	0	0	1	89	1	89	1.25e-63	184
VFDB|VFG000836	PATRIC_VF|Z3343	100	89	0	0	1	89	1	89	1.25e-63	184
VFDB|VFG000836	VFDB|VFG000838	56.977	86	36	1	3	88	2	86	6.23e-32	104
VFDB|VFG000836	PATRIC_VF|Z1465	56.977	86	36	1	3	88	2	86	6.23e-32	104
VFDB|VFG000837	VFDB|VFG000837	100	319	0	0	1	319	1	319	0	658
VFDB|VFG000837	PATRIC_VF|Z1464	100	319	0	0	1	319	1	319	0	658
VFDB|VFG000837	VFDB|VFG001828	54.808	312	140	1	1	311	1	312	1.39e-121	349
VFDB|VFG000837	VFDB|VFG000835	54.808	312	140	1	1	311	1	312	1.39e-121	349
VFDB|VFG000837	PATRIC_VF|Z3344	54.808	312	140	1	1	311	1	312	1.39e-121	349
VFDB|VFG000838	VFDB|VFG000838	100	89	0	0	1	89	1	89	4.45e-64	185
VFDB|VFG000838	PATRIC_VF|Z1465	100	89	0	0	1	89	1	89	4.45e-64	185
VFDB|VFG000838	VFDB|VFG001829	56.977	86	36	1	2	86	3	88	6.23e-32	104
VFDB|VFG000838	VFDB|VFG000836	56.977	86	36	1	2	86	3	88	6.23e-32	104
VFDB|VFG000838	PATRIC_VF|Z3343	56.977	86	36	1	2	86	3	88	6.23e-32	104
VFDB|VFG000839	VFDB|VFG000839	100	252	0	0	1	252	1	252	0	512
VFDB|VFG000839	PATRIC_VF|Z2053	100	252	0	0	1	252	1	252	0	512
VFDB|VFG000839	VFDB|VFG000105	50.413	242	119	1	9	249	15	256	4.05e-91	267
VFDB|VFG000840	VFDB|VFG000840	100	998	0	0	1	998	1	998	0	2012
VFDB|VFG000840	PATRIC_VF|UTI89_C4926	62.209	987	359	6	8	983	22	1005	0	1213
VFDB|VFG000840	VFDB|VFG000906	61.702	987	364	6	8	983	22	1005	0	1192
VFDB|VFG000840	PATRIC_VF|c3570	61.702	987	364	6	8	983	22	1005	0	1192
VFDB|VFG000840	VFDB|VFG000025	31.741	649	365	18	248	833	558	1191	2.22e-54	204
VFDB|VFG000841	VFDB|VFG000841	100	706	0	0	1	706	1	706	0	1441
VFDB|VFG000841	VFDB|VFG000907	72.521	706	193	1	2	706	1	706	0	1097
VFDB|VFG000841	VFDB|VFG001269	52.334	707	332	3	2	706	5	708	0	766
VFDB|VFG000841	VFDB|VFG007023	41.797	701	395	7	7	705	21	710	0	555
VFDB|VFG000841	VFDB|VFG013248	32.294	545	336	12	181	705	53	584	8.01e-74	247
VFDB|VFG000841	VFDB|VFG002176	31.542	577	365	13	142	702	142	704	2.88e-63	221
VFDB|VFG000841	PATRIC_VF|Rv1272c	32.577	485	305	8	222	698	156	626	6.91e-63	218
VFDB|VFG000841	VFDB|VFG000366	31.67	581	340	17	151	705	31	580	3.07e-60	210
VFDB|VFG000841	VFDB|VFG000365	37.342	316	195	3	389	703	264	577	2.47e-56	199
VFDB|VFG000841	VFDB|VFG009579	28.063	506	342	7	214	703	68	567	3.58e-54	193
VFDB|VFG000841	PATRIC_VF|Rv1349	28.063	506	342	7	214	703	68	567	3.58e-54	193
VFDB|VFG000841	VFDB|VFG012509	30.335	478	322	6	232	703	753	1225	5.31e-53	195
VFDB|VFG000841	VFDB|VFG012509	30.932	472	297	12	247	701	146	605	3.5e-51	190
VFDB|VFG000841	PATRIC_VF|APECO1_O1CoBM140	30.126	478	323	6	232	703	769	1241	1.8e-52	194
VFDB|VFG000841	PATRIC_VF|APECO1_O1CoBM140	31.144	472	296	12	247	701	162	621	8.84e-52	191
VFDB|VFG000841	VFDB|VFG009570	43.723	231	126	4	463	692	605	832	5.82e-49	182
VFDB|VFG000841	PATRIC_VF|Rv1348	43.723	231	126	4	463	692	605	832	5.82e-49	182
VFDB|VFG000841	VFDB|VFG001267	34.539	304	188	8	405	705	268	563	9.79e-36	140
VFDB|VFG000841	VFDB|VFG001266	32.407	216	146	0	480	695	339	554	1.06e-28	118
VFDB|VFG000841	PATRIC_VF|lmo1428	31.169	231	144	7	468	691	2	224	1.32e-23	100
VFDB|VFG000842	VFDB|VFG000842	100	171	0	0	1	171	1	171	1.38e-129	357
VFDB|VFG000842	VFDB|VFG000905	67.273	165	54	0	3	167	58	222	1.13e-87	253
VFDB|VFG000842	VFDB|VFG000158	34.81	158	101	1	3	158	14	171	2.36e-36	122
VFDB|VFG000843	VFDB|VFG000843	100	479	0	0	1	479	1	479	0	977
VFDB|VFG000843	VFDB|VFG000908	57.203	479	204	1	1	479	1	478	0	550
VFDB|VFG000843	VFDB|VFG007027	34.076	449	271	6	39	479	36	467	7.67e-70	227
VFDB|VFG000843	VFDB|VFG001270	26.16	474	314	6	6	479	3	440	2.06e-43	156
VFDB|VFG000844	VFDB|VFG000844	100	1300	0	0	1	1300	1	1300	0	2658
VFDB|VFG000844	PATRIC_VF|pO157p78	100	1300	0	0	1	1300	1	1300	0	2658
VFDB|VFG000844	PATRIC_VF|EC042_pAA035	57.779	1324	506	19	1	1300	1	1295	0	1446
VFDB|VFG000844	VFDB|VFG000630	55.488	1312	545	14	1	1300	1	1285	0	1410
VFDB|VFG000844	PATRIC_VF|SF2968	55.488	1312	545	14	1	1300	1	1285	0	1410
VFDB|VFG000844	VFDB|VFG000902	56.098	1312	547	14	1	1300	5	1299	0	1390
VFDB|VFG000844	PATRIC_VF|c3619	56.098	1312	547	14	1	1300	5	1299	0	1390
VFDB|VFG000844	PATRIC_VF|E2348C_2915	52.774	1334	567	22	1	1300	1	1305	0	1328
VFDB|VFG000844	VFDB|VFG000772	52.699	1334	568	22	1	1300	1	1305	0	1327
VFDB|VFG000844	PATRIC_VF|EC2720900_3581	36.864	1454	674	38	1	1300	1	1364	0	752
VFDB|VFG000844	PATRIC_VF|APECO1_O1CoBM73	34.855	1446	727	38	1	1300	1	1377	0	703
VFDB|VFG000844	VFDB|VFG000903	47.087	824	353	12	505	1300	603	1371	0	688
VFDB|VFG000844	VFDB|VFG000903	34.225	561	290	24	1	514	1	529	4.02e-53	201
VFDB|VFG000844	VFDB|VFG000862	47.491	817	382	15	1	794	1	793	0	688
VFDB|VFG000844	VFDB|VFG000635	46.634	817	367	11	505	1300	302	1070	0	683
VFDB|VFG000844	PATRIC_VF|EC042_4593	46.634	817	367	11	505	1300	604	1372	0	683
VFDB|VFG000844	PATRIC_VF|EC042_4593	34.347	559	292	24	1	514	1	529	3.67e-54	204
VFDB|VFG000844	VFDB|VFG000904	41.016	807	418	12	515	1300	607	1376	0	587
VFDB|VFG000844	VFDB|VFG000904	32.374	556	308	21	1	514	1	530	5.1e-37	149
VFDB|VFG000844	PATRIC_VF|c0393	41.016	807	418	12	515	1300	607	1376	0	587
VFDB|VFG000844	PATRIC_VF|c0393	32.374	556	308	21	1	514	1	530	5.1e-37	149
VFDB|VFG000844	VFDB|VFG000861	34.464	560	290	25	1	514	1	529	1.04e-56	204
VFDB|VFG000844	VFDB|VFG000261	29.205	541	274	25	43	506	15	523	6.7e-35	142
VFDB|VFG000844	VFDB|VFG000337	30.571	543	254	23	68	509	37	557	4.1e-34	140
VFDB|VFG000844	VFDB|VFG001149	33.203	256	130	10	353	573	373	622	6.26e-22	100
VFDB|VFG000845	VFDB|VFG000845	100	3169	0	0	1	3169	1	3169	0	6460
VFDB|VFG000845	PATRIC_VF|pO157p58	99.937	3169	2	0	1	3169	1	3169	0	6451
VFDB|VFG000845	VFDB|VFG001534	29.548	3276	2031	76	46	3163	48	3204	0	1269
VFDB|VFG000846	VFDB|VFG000846	100	898	0	0	1	898	1	898	0	1875
VFDB|VFG000846	PATRIC_VF|L7031	100	898	0	0	1	898	1	898	0	1875
VFDB|VFG000846	PATRIC_VF|VBIEscCol129985_0005	99.876	804	1	0	95	898	1	804	0	1679
VFDB|VFG000847	VFDB|VFG000847	100	171	0	0	1	171	1	171	1.06e-126	350
VFDB|VFG000847	PATRIC_VF|C4390_44190	72.093	172	47	1	1	171	1	172	8.54e-87	249
VFDB|VFG000848	VFDB|VFG000848	100	145	0	0	1	145	1	145	2.79e-107	299
VFDB|VFG000848	PATRIC_VF|C4390_44180	95.172	145	7	0	1	145	1	145	2.03e-101	284
VFDB|VFG000848	VFDB|VFG000856	58.741	143	58	1	1	142	1	143	3.99e-62	185
VFDB|VFG000848	VFDB|VFG000854	56.25	144	61	2	2	143	1	144	2.53e-53	162
VFDB|VFG000848	VFDB|VFG042426	52.113	142	66	2	4	144	6	146	2.74e-50	155
VFDB|VFG000848	VFDB|VFG000945	51.408	142	67	2	4	144	6	146	7.82e-50	154
VFDB|VFG000848	VFDB|VFG042450	51.408	142	67	2	4	144	6	146	1.43e-49	153
VFDB|VFG000848	VFDB|VFG042437	42.657	143	80	2	3	144	6	147	4.46e-43	137
VFDB|VFG000848	VFDB|VFG042444	42.029	138	78	2	4	140	2	138	4.01e-35	116
VFDB|VFG000849	VFDB|VFG000849	100	842	0	0	1	842	1	842	0	1728
VFDB|VFG000849	PATRIC_VF|C4390_44170	99.881	842	1	0	1	842	1	842	0	1726
VFDB|VFG000849	VFDB|VFG042425	67.895	841	265	3	7	842	20	860	0	1196
VFDB|VFG000849	VFDB|VFG000853	67.696	842	264	4	9	842	15	856	0	1184
VFDB|VFG000849	PATRIC_VF|EC042_pAA031	68.144	835	260	3	14	842	6	840	0	1183
VFDB|VFG000849	VFDB|VFG000857	67.692	845	266	6	1	842	8	848	0	1176
VFDB|VFG000849	VFDB|VFG000944	66.944	841	272	4	7	842	20	859	0	1169
VFDB|VFG000849	VFDB|VFG042432	66.944	841	272	4	7	842	20	859	0	1169
VFDB|VFG000849	VFDB|VFG042436	63.529	850	278	7	2	842	12	838	0	1087
VFDB|VFG000849	VFDB|VFG042443	63.812	829	292	6	18	842	37	861	0	1065
VFDB|VFG000849	VFDB|VFG000419	40.164	854	475	17	1	842	1	830	0	632
VFDB|VFG000849	VFDB|VFG000353	40.421	856	463	16	6	841	8	836	0	620
VFDB|VFG000849	VFDB|VFG000454	34.687	862	510	20	2	841	11	841	3.79e-156	475
VFDB|VFG000849	PATRIC_VF|STM14_4385	34.687	862	510	20	2	841	11	841	3.79e-156	475
VFDB|VFG000849	PATRIC_VF|STM3638	34.687	862	510	20	2	841	11	841	3.79e-156	475
VFDB|VFG000849	VFDB|VFG012337	33.918	855	501	20	6	826	52	876	4.12e-140	434
VFDB|VFG000849	VFDB|VFG000912	33.563	870	514	20	6	841	52	891	5.9e-140	434
VFDB|VFG000849	VFDB|VFG000446	34.269	855	496	19	26	842	40	866	2.91e-137	426
VFDB|VFG000849	PATRIC_VF|STM0546	34.269	855	496	19	26	842	40	866	2.91e-137	426
VFDB|VFG000849	VFDB|VFG000876	33.333	843	494	18	39	841	63	877	6.45e-137	426
VFDB|VFG000849	PATRIC_VF|c5396	33.333	843	494	18	39	841	63	877	6.45e-137	426
VFDB|VFG000849	PATRIC_VF|Z2203	33.451	849	513	18	30	841	49	882	2.78e-134	419
VFDB|VFG000849	PATRIC_VF|SL1344_2127	29.146	796	498	19	8	773	10	769	2.46e-86	290
VFDB|VFG000849	PATRIC_VF|STM474_0353	27.231	874	572	25	2	841	9	852	8.32e-80	272
VFDB|VFG000849	PATRIC_VF|HMPREF0358_4708	35.189	449	268	8	1	443	45	476	4.26e-78	258
VFDB|VFG000849	VFDB|VFG001146	28.902	865	533	35	1	827	1	821	4.03e-76	262
VFDB|VFG000849	VFDB|VFG000008	28.177	834	521	24	26	825	32	821	3.47e-74	257
VFDB|VFG000849	VFDB|VFG042537	27.619	840	524	26	21	824	9	800	6.46e-74	255
VFDB|VFG000849	VFDB|VFG042446	85.965	114	16	0	199	312	1	114	7.43e-65	209
VFDB|VFG000849	VFDB|VFG000884	25.979	843	556	24	4	819	17	818	3.53e-54	199
VFDB|VFG000849	VFDB|VFG042552	25.968	801	509	30	1	774	15	758	1.13e-41	161
VFDB|VFG000849	VFDB|VFG000434	27.423	485	310	14	41	514	43	496	1.65e-38	151
VFDB|VFG000849	PATRIC_VF|PSLT017	27.423	485	310	14	41	514	43	496	1.65e-38	151
VFDB|VFG000849	PATRIC_VF|STM14_5542	27.423	485	310	14	41	514	43	496	1.65e-38	151
VFDB|VFG000850	VFDB|VFG000850	100	252	0	0	1	252	1	252	0	521
VFDB|VFG000850	PATRIC_VF|C4893_43000	99.495	198	1	0	55	252	1	198	5.47e-149	411
VFDB|VFG000850	PATRIC_VF|C4390_44160	98.99	198	2	0	55	252	1	198	2.3e-148	409
VFDB|VFG000850	VFDB|VFG000858	63.636	253	88	2	1	252	1	250	2.38e-121	343
VFDB|VFG000850	PATRIC_VF|EC042_pAA046	61.66	253	89	2	1	251	1	247	1.7e-116	331
VFDB|VFG000850	VFDB|VFG000852	61.538	247	87	2	1	245	1	241	1.36e-113	323
VFDB|VFG000850	VFDB|VFG042424	66.667	210	68	1	24	233	37	244	9.55e-106	303
VFDB|VFG000850	VFDB|VFG042442	58.893	253	101	2	1	250	1	253	2.85e-105	303
VFDB|VFG000850	VFDB|VFG000943	67.488	203	66	0	24	226	37	239	5.14e-105	301
VFDB|VFG000850	VFDB|VFG000352	41.985	262	135	5	2	248	11	270	9.17e-70	213
VFDB|VFG000850	VFDB|VFG000420	36.293	259	157	5	1	252	1	258	2.29e-61	191
VFDB|VFG000850	VFDB|VFG000875	34.3	207	121	4	39	243	40	233	6.22e-35	122
VFDB|VFG000850	PATRIC_VF|c5395	34.3	207	121	4	39	243	40	233	6.22e-35	122
VFDB|VFG000850	PATRIC_VF|t2318	33.058	242	136	6	12	250	11	229	1.21e-34	121
VFDB|VFG000850	VFDB|VFG000445	33.058	242	136	6	12	250	11	229	1.66e-34	121
VFDB|VFG000850	VFDB|VFG042536	34.685	222	125	7	36	244	20	234	3.07e-31	113
VFDB|VFG000850	VFDB|VFG000455	30.328	244	143	5	1	240	1	221	4.51e-31	112
VFDB|VFG000850	PATRIC_VF|STM14_4386	30.328	244	143	5	1	240	1	221	4.51e-31	112
VFDB|VFG000850	VFDB|VFG000911	31.984	247	141	7	1	244	2	224	5.35e-30	109
VFDB|VFG000850	VFDB|VFG012335	31.984	247	141	7	1	244	2	224	9.17e-30	108
VFDB|VFG000851	VFDB|VFG000851	100	160	0	0	1	160	1	160	5.7e-118	327
VFDB|VFG000851	PATRIC_VF|EC042_pAA048	96.25	160	6	0	1	160	1	160	1.07e-113	316
VFDB|VFG000852	VFDB|VFG000852	100	241	0	0	1	241	1	241	0	499
VFDB|VFG000852	PATRIC_VF|EC042_pAA046	100	239	0	0	1	239	1	239	0	496
VFDB|VFG000852	VFDB|VFG000858	67.755	245	69	5	1	239	1	241	2.2e-121	343
VFDB|VFG000852	VFDB|VFG000850	61.538	247	87	2	1	241	1	245	1.3e-113	323
VFDB|VFG000852	VFDB|VFG042424	70.297	202	59	1	18	218	36	237	5.78e-107	306
VFDB|VFG000852	VFDB|VFG000943	70.297	202	59	1	18	218	36	237	1.9e-106	305
VFDB|VFG000852	VFDB|VFG042442	60.081	248	88	4	1	239	1	246	1.17e-102	295
VFDB|VFG000852	PATRIC_VF|C4893_43000	64.249	193	67	1	49	241	1	191	1.43e-95	275
VFDB|VFG000852	PATRIC_VF|C4390_44160	64.249	193	67	1	49	241	1	191	1.44e-95	275
VFDB|VFG000852	VFDB|VFG000352	41.7	247	128	5	8	239	20	265	3.73e-67	206
VFDB|VFG000852	VFDB|VFG000420	40.826	218	123	3	26	238	32	248	1.45e-60	189
VFDB|VFG000852	VFDB|VFG000875	29.583	240	151	6	2	239	10	233	1.19e-31	114
VFDB|VFG000852	PATRIC_VF|c5395	29.583	240	151	6	2	239	10	233	1.19e-31	114
VFDB|VFG000852	VFDB|VFG000911	32.365	241	142	6	1	239	2	223	4.75e-31	112
VFDB|VFG000852	VFDB|VFG000445	31.092	238	144	7	5	241	6	224	1.11e-30	110
VFDB|VFG000852	VFDB|VFG012335	32.365	241	142	6	1	239	2	223	1.23e-30	110
VFDB|VFG000852	VFDB|VFG042536	33.028	218	130	6	30	237	20	231	1.51e-30	110
VFDB|VFG000852	VFDB|VFG000455	29.661	236	149	5	3	236	1	221	2.86e-30	110
VFDB|VFG000852	PATRIC_VF|STM14_4386	29.661	236	149	5	3	236	1	221	2.86e-30	110
VFDB|VFG000852	PATRIC_VF|t2318	31.818	242	143	8	3	241	2	224	4.08e-30	109
VFDB|VFG000853	VFDB|VFG000853	100	856	0	0	1	856	1	856	0	1751
VFDB|VFG000853	PATRIC_VF|EC042_pAA031	99.762	840	2	0	17	856	1	840	0	1713
VFDB|VFG000853	VFDB|VFG042425	81.967	854	153	1	3	856	8	860	0	1446
VFDB|VFG000853	VFDB|VFG042432	80.679	854	163	2	3	856	8	859	0	1415
VFDB|VFG000853	VFDB|VFG000944	80.679	854	163	2	3	856	8	859	0	1415
VFDB|VFG000853	VFDB|VFG042436	70.877	855	221	5	5	856	9	838	0	1219
VFDB|VFG000853	VFDB|VFG042443	70.712	857	243	4	1	856	12	861	0	1210
VFDB|VFG000853	VFDB|VFG000857	66.588	850	277	5	7	856	6	848	0	1175
VFDB|VFG000853	VFDB|VFG000849	67.696	842	264	4	15	856	9	842	0	1165
VFDB|VFG000853	PATRIC_VF|C4390_44170	67.577	842	265	4	15	856	9	842	0	1164
VFDB|VFG000853	VFDB|VFG000419	42.94	857	447	19	13	856	3	830	0	682
VFDB|VFG000853	VFDB|VFG000353	43.306	859	436	16	14	855	12	836	0	677
VFDB|VFG000853	VFDB|VFG000454	34.562	868	514	20	5	855	11	841	1.24e-159	484
VFDB|VFG000853	PATRIC_VF|STM14_4385	34.562	868	514	20	5	855	11	841	1.24e-159	484
VFDB|VFG000853	PATRIC_VF|STM3638	34.562	868	514	20	5	855	11	841	1.24e-159	484
VFDB|VFG000853	VFDB|VFG000876	35.469	874	499	19	5	842	20	864	1.25e-155	475
VFDB|VFG000853	PATRIC_VF|c5396	35.469	874	499	19	5	842	20	864	1.25e-155	475
VFDB|VFG000853	VFDB|VFG000446	36.795	886	486	25	8	856	18	866	1.89e-152	467
VFDB|VFG000853	PATRIC_VF|STM0546	36.795	886	486	25	8	856	18	866	1.89e-152	467
VFDB|VFG000853	VFDB|VFG000912	36.005	861	475	25	34	855	66	889	6.85e-151	463
VFDB|VFG000853	VFDB|VFG012337	35.889	861	476	25	34	855	66	889	7.95e-151	463
VFDB|VFG000853	PATRIC_VF|Z2203	33.765	850	500	20	32	841	42	868	2.72e-140	435
VFDB|VFG000853	PATRIC_VF|SL1344_2127	29.726	804	503	20	8	787	4	769	1.71e-89	299
VFDB|VFG000853	VFDB|VFG042537	31.343	871	517	32	16	856	1	820	5.34e-86	289
VFDB|VFG000853	VFDB|VFG001146	29.765	850	531	28	15	839	11	819	1.3e-84	286
VFDB|VFG000853	PATRIC_VF|HMPREF0358_4708	40.338	414	221	11	34	438	64	460	1.71e-83	273
VFDB|VFG000853	PATRIC_VF|STM474_0353	29.849	861	530	27	32	855	29	852	2.08e-83	283
VFDB|VFG000853	VFDB|VFG000008	29.82	835	514	24	33	839	31	821	5.47e-83	282
VFDB|VFG000853	VFDB|VFG042446	91.228	114	10	0	210	323	1	114	8.56e-68	218
VFDB|VFG000853	VFDB|VFG000884	27.546	864	532	27	17	841	16	824	3.16e-61	220
VFDB|VFG000853	VFDB|VFG000434	25.839	805	514	26	49	834	43	783	6.93e-50	186
VFDB|VFG000853	PATRIC_VF|PSLT017	25.839	805	514	26	49	834	43	783	6.93e-50	186
VFDB|VFG000853	PATRIC_VF|STM14_5542	25.839	805	514	26	49	834	43	783	6.93e-50	186
VFDB|VFG000853	VFDB|VFG042552	26.733	808	498	32	6	787	18	757	9.41e-40	155
VFDB|VFG000854	VFDB|VFG000854	100	146	0	0	1	146	1	146	1.54e-107	300
VFDB|VFG000854	VFDB|VFG000856	59.441	143	57	1	1	143	2	143	6.52e-55	167
VFDB|VFG000854	VFDB|VFG000848	56.25	144	61	2	1	144	2	143	2.55e-53	162
VFDB|VFG000854	VFDB|VFG042426	59.028	144	57	2	3	146	6	147	4.87e-52	159
VFDB|VFG000854	VFDB|VFG000945	58.333	144	58	2	3	146	6	147	1.41e-51	158
VFDB|VFG000854	VFDB|VFG042450	59.155	142	56	2	5	146	8	147	2.3e-51	157
VFDB|VFG000854	PATRIC_VF|C4390_44180	54.167	144	64	2	1	144	2	143	3.42e-51	157
VFDB|VFG000854	VFDB|VFG042437	46.154	143	75	2	2	144	6	146	4.73e-44	139
VFDB|VFG000854	VFDB|VFG042444	50.355	141	67	3	1	141	1	138	9.85e-38	123
VFDB|VFG000855	VFDB|VFG000855	100	165	0	0	1	165	1	165	3.36e-122	338
VFDB|VFG000855	PATRIC_VF|EUEG_04926	89.222	167	15	2	1	165	1	166	1.11e-102	289
VFDB|VFG000856	VFDB|VFG000856	100	146	0	0	1	146	1	146	3.94e-108	301
VFDB|VFG000856	PATRIC_VF|C4390_44180	60.14	143	56	1	1	143	1	142	2.74e-63	188
VFDB|VFG000856	VFDB|VFG000848	58.741	143	58	1	1	143	1	142	4.01e-62	185
VFDB|VFG000856	VFDB|VFG000854	59.441	143	57	1	2	143	1	143	6.52e-55	167
VFDB|VFG000856	VFDB|VFG042426	55.072	138	61	1	6	143	8	144	9.65e-53	161
VFDB|VFG000856	VFDB|VFG000945	54.348	138	62	1	6	143	8	144	3.04e-52	160
VFDB|VFG000856	VFDB|VFG042450	54.348	138	62	1	6	143	8	144	5.26e-52	159
VFDB|VFG000856	VFDB|VFG042437	45.517	145	74	2	2	142	1	144	2.17e-41	132
VFDB|VFG000856	VFDB|VFG042444	46.099	141	72	3	2	141	1	138	1.65e-40	130
VFDB|VFG000857	VFDB|VFG000857	100	848	0	0	1	848	1	848	0	1758
VFDB|VFG000857	VFDB|VFG042425	66.43	846	276	6	10	848	16	860	0	1179
VFDB|VFG000857	VFDB|VFG000853	66.588	850	277	5	6	848	7	856	0	1175
VFDB|VFG000857	PATRIC_VF|EC042_pAA031	67.262	840	268	5	16	848	1	840	0	1171
VFDB|VFG000857	VFDB|VFG042432	65.721	846	281	7	10	848	16	859	0	1157
VFDB|VFG000857	VFDB|VFG000944	65.721	846	281	7	10	848	16	859	0	1157
VFDB|VFG000857	VFDB|VFG000849	67.692	845	266	6	8	848	1	842	0	1157
VFDB|VFG000857	PATRIC_VF|C4390_44170	67.574	845	267	6	8	848	1	842	0	1154
VFDB|VFG000857	VFDB|VFG042436	61.059	850	302	7	6	848	11	838	0	1068
VFDB|VFG000857	VFDB|VFG042443	60.875	846	324	7	7	848	19	861	0	1052
VFDB|VFG000857	VFDB|VFG000419	40.528	834	459	13	28	848	21	830	0	648
VFDB|VFG000857	VFDB|VFG000353	40.98	837	454	15	28	847	23	836	0	610
VFDB|VFG000857	VFDB|VFG000912	35.876	839	476	19	45	847	79	891	4.25e-152	466
VFDB|VFG000857	VFDB|VFG012337	35.638	839	478	19	45	847	79	891	5.34e-151	463
VFDB|VFG000857	VFDB|VFG000446	33.747	886	514	20	3	848	14	866	2.07e-145	448
VFDB|VFG000857	PATRIC_VF|STM0546	33.747	886	514	20	3	848	14	866	2.07e-145	448
VFDB|VFG000857	VFDB|VFG000876	33.82	890	517	20	2	847	16	877	6.78e-145	447
VFDB|VFG000857	PATRIC_VF|c5396	33.82	890	517	20	2	847	16	877	6.78e-145	447
VFDB|VFG000857	VFDB|VFG000454	34.069	816	501	16	45	847	50	841	1.67e-144	445
VFDB|VFG000857	PATRIC_VF|STM14_4385	34.069	816	501	16	45	847	50	841	1.67e-144	445
VFDB|VFG000857	PATRIC_VF|STM3638	34.069	816	501	16	45	847	50	841	1.67e-144	445
VFDB|VFG000857	PATRIC_VF|Z2203	33.333	876	524	20	14	847	25	882	4.62e-137	427
VFDB|VFG000857	VFDB|VFG042537	29.891	823	514	23	33	829	14	799	1.32e-90	301
VFDB|VFG000857	PATRIC_VF|SL1344_2127	29.182	795	499	21	15	780	10	769	1.63e-88	296
VFDB|VFG000857	PATRIC_VF|STM474_0353	27.535	868	568	22	14	847	12	852	1.81e-86	291
VFDB|VFG000857	PATRIC_VF|HMPREF0358_4708	39.898	391	213	7	45	426	77	454	1.57e-82	270
VFDB|VFG000857	VFDB|VFG001146	28.211	833	521	27	33	831	30	819	6.06e-81	275
VFDB|VFG000857	VFDB|VFG000008	27.615	851	548	22	14	831	6	821	8.26e-80	273
VFDB|VFG000857	VFDB|VFG042446	82.456	114	20	0	204	317	1	114	1.09e-61	201
VFDB|VFG000857	VFDB|VFG000884	26.199	855	540	22	14	828	18	821	2.02e-61	220
VFDB|VFG000857	VFDB|VFG000434	24.784	811	508	24	48	826	43	783	2.95e-50	187
VFDB|VFG000857	PATRIC_VF|PSLT017	24.784	811	508	24	48	826	43	783	2.95e-50	187
