	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
176542	YP_008240137.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
1237587	YP_004508523.1	VFDB|VFG001962	26.496	117	80	3	2	114	8	122	0.001	38.1
678739	YP_009199969.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000286	38.1
642008	YP_009221481.1	VFDB|VFG000983	24.49	98	66	1	191	288	1611	1700	0.001	38.1
1241853	YP_004782389.1	VFDB|VFG002259	40.0	35	21	0	538	572	459	493	0.005	38.1
921189	YP_009321373.1	VFDB|VFG002361	23.443	273	131	13	1	205	4	266	0.000507	38.1
651399	YP_009224050.1	PATRIC_VF|STM474_0413	28.972	107	62	6	15	114	7	106	0.00085	38.1
603945	YP_009218543.1	VFDB|VFG001249	24.684	158	107	4	465	618	62	211	0.002	38.1
467465	YP_009190205.1	VFDB|VFG001989	40.0	50	30	0	4	53	3	52	0.001	38.1
1286592	YP_007002992.1	VFDB|VFG002181	29.268	82	46	3	241	310	361	442	0.001	38.1
678737	YP_009199969.1	VFDB|VFG001826	29.907	107	60	4	60	154	121	224	0.000242	38.1
184326	YP_009008270.1	PATRIC_VF|STM14_0533	25.424	177	103	7	2	153	316	488	0.001	38.1
458240	YP_009190863.1	VFDB|VFG001795	25.532	94	70	0	134	227	789	882	0.001	38.1
857043	YP_009290418.1	PATRIC_VF|Rv3343c	29.213	89	52	3	232	310	1793	1880	0.003	38.1
176545	YP_008240137.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
499699	YP_009197668.1	VFDB|VFG001361	26.25	80	57	1	36	115	472	549	0.000153	38.1
282016	YP_009102757.1	VFDB|VFG002432	36.0	75	38	3	368	441	247	312	0.003	38.1
1376567	YP_007673458.1	VFDB|VFG000965	36.0	50	32	0	1	50	5	54	0.004	38.1
631022	YP_009202021.1	VFDB|VFG043385	26.316	152	101	5	2	153	25	165	0.000466	38.1
1303450	YP_007006605.1	PATRIC_VF|Z5131	29.808	104	67	2	11	108	17	120	0.001	38.1
28331	YP_009003207.1	PATRIC_VF|SG0461	25.698	179	113	6	299	461	352	526	0.002	38.1
1303449	YP_007006605.1	VFDB|VFG000823	29.808	104	67	2	11	108	17	120	0.001	38.1
1209345	YP_004322297.1	PATRIC_VF|Z2313	29.139	151	96	7	11	157	46	189	0.000819	38.1
1166481	YP_003347677.1	VFDB|VFG001795	42.857	42	24	0	233	274	803	844	0.00061	38.1
148313	YP_008770040.1	PATRIC_VF|Z1129	21.29	155	118	2	377	527	631	785	0.002	38.1
157325	YP_008771466.1	PATRIC_VF|Z1129	22.441	254	154	10	334	568	539	768	0.002	38.1
929863	YP_009322665.1	VFDB|VFG002287	29.268	82	52	3	222	301	1814	1891	0.001	38.1
28330	YP_009003207.1	PATRIC_VF|SL1344_0444	25.698	179	113	6	299	461	352	526	0.002	38.1
176078	YP_008240077.1	VFDB|VFG043331	28.667	150	68	6	1069	1185	137	280	0.004	38.1
489940	YP_009195219.1	PATRIC_VF|c5392	26.036	169	89	8	214	377	27	164	0.000496	38.1
929862	YP_009322665.1	VFDB|VFG002287	32.394	71	46	2	202	271	2465	2534	0.001	38.1
28329	YP_009003207.1	PATRIC_VF|STM0450	25.698	179	113	6	299	461	352	526	0.002	38.1
489939	YP_009195219.1	VFDB|VFG000872	26.036	169	89	8	214	377	27	164	0.000496	38.1
1302087	YP_007006084.1	VFDB|VFG000347	36.508	63	40	0	295	357	10	72	0.001	38.1
396450	YP_009125121.1	VFDB|VFG043509	25.123	203	129	8	337	537	308	489	0.002	38.1
28328	YP_009003207.1	PATRIC_VF|STM14_0533	25.698	179	113	6	299	461	352	526	0.002	38.1
943407	YP_009324847.1	VFDB|VFG001361	31.667	60	37	1	173	228	684	743	0.000895	38.1
30120	YP_009005198.1	VFDB|VFG000070	39.744	78	39	3	333	408	200	271	0.001	38.1
1232175	YP_004327586.1	VFDB|VFG000109	28.205	78	41	2	53	115	76	153	0.000882	38.1
440124	YP_009186920.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000286	38.1
956530	YP_009300828.1	VFDB|VFG045470	35.938	64	40	1	7	70	4	66	5.27e-06	38.1
1106107	YP_001595171.1	VFDB|VFG001951	29.213	89	59	3	3	90	2	87	0.001	38.1
262186	YP_009100973.1	PATRIC_VF|STM0450	34.667	75	43	2	89	157	352	426	0.001	38.1
133109	YP_009043392.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
262185	YP_009100973.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
133108	YP_009043392.1	PATRIC_VF|SL1344_0444	34.667	75	43	2	89	157	352	426	0.001	38.1
125916	YP_009031393.1	PATRIC_VF|lmo1428	31.818	88	52	3	531	616	130	211	0.002	38.1
133107	YP_009043392.1	PATRIC_VF|STM0450	34.667	75	43	2	89	157	352	426	0.001	38.1
776268	YP_009291694.1	PATRIC_VF|lmo2757	25.472	106	77	2	451	556	230	333	0.002	38.1
351567	YP_009148130.1	PATRIC_VF|Rv3701c	34.722	72	43	2	36	105	234	303	0.000121	38.1
431623	YP_009149676.1	VFDB|VFG022051	28.235	85	53	1	420	496	800	884	0.003	38.1
133106	YP_009043392.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
756891	YP_009273787.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000286	38.1
756890	YP_009273787.1	PATRIC_VF|Rv2583c	29.907	107	60	4	60	154	121	224	0.000242	38.1
756889	YP_009273787.1	VFDB|VFG001826	29.907	107	60	4	60	154	121	224	0.000242	38.1
916585	YP_009320711.1	PATRIC_VF|Z1129	25.85	147	93	4	7	139	432	576	0.001	38.1
1445749	YP_008060183.1	VFDB|VFG002004	26.724	116	80	2	635	747	30	143	0.002	38.1
734186	YP_004306947.1	VFDB|VFG002288	28.431	102	66	4	181	280	2083	2179	0.001	38.1
1469163	YP_008430572.1	VFDB|VFG001839	26.056	142	90	1	31	157	603	744	0.000691	38.1
537109	YP_009205740.1	VFDB|VFG001951	29.213	89	59	3	3	90	2	87	0.001	38.1
537110	YP_009205740.1	PATRIC_VF|S1322	34.426	61	39	1	1	60	8	68	0.001	38.1
1106108	YP_001595171.1	PATRIC_VF|S1322	34.426	61	39	1	1	60	8	68	0.001	38.1
1446278	YP_008058297.1	VFDB|VFG002004	26.724	116	80	2	635	747	30	143	0.002	38.1
1077877	YP_655444.1	PATRIC_VF|Rv2857c	30.556	180	109	6	4	171	13	188	0.000319	38.1
583298	YP_009214699.1	PATRIC_VF|STM14_2557	29.412	68	47	1	75	141	3	70	0.002	38.1
132922	YP_009043164.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
583297	YP_009214699.1	PATRIC_VF|SL1344_2043	29.412	68	47	1	75	141	3	70	0.002	38.1
583296	YP_009214699.1	VFDB|VFG000464	29.412	68	47	1	75	141	3	70	0.002	38.1
1024269	NP_835600.1	VFDB|VFG002366	32.787	61	41	0	299	359	259	319	0.001	38.1
380683	YP_009151922.1	VFDB|VFG000055	23.81	126	83	3	597	710	135	259	0.003	38.1
769627	YP_009276863.1	VFDB|VFG002287	23.944	142	94	4	170	301	2383	2520	0.001	38.1
1008345	NP_817908.1	VFDB|VFG045552	24.581	179	104	7	292	465	292	444	0.007	38.1
9482	YP_008767072.1	VFDB|VFG000967	28.947	114	78	3	79	192	30	140	0.000769	38.1
367929	YP_009146599.1	PATRIC_VF|Rv3701c	33.333	72	44	2	36	105	234	303	0.00011	38.1
1129176	YP_002224321.1	VFDB|VFG045546	34.615	52	31	2	33	83	32	81	0.000202	38.1
1400710	YP_007676756.1	VFDB|VFG043331	28.667	150	68	6	1069	1185	137	280	0.004	38.1
173365	YP_009044805.1	PATRIC_VF|LmonL_020200020201	25.191	131	96	1	43	171	20	150	0.000259	38.1
533518	YP_009205225.1	VFDB|VFG009553	28.0	100	58	4	56	144	81	177	0.000456	38.1
804490	YP_009278922.1	VFDB|VFG002298	24.638	207	105	9	409	600	282	452	0.002	38.1
1071472	YP_006383429.1	VFDB|VFG042216	33.333	75	48	2	87	160	216	289	0.000609	38.1
91121	YP_008320461.1	PATRIC_VF|SL1344_0436	26.897	145	87	5	2	133	444	582	0.000159	38.1
179417	YP_009052294.1	VFDB|VFG041349	23.611	72	55	0	16	87	41	112	0.001	38.1
365995	YP_009153787.1	VFDB|VFG002477	31.707	82	53	1	31	112	44	122	4.68e-05	38.1
196905	YP_009021461.1	VFDB|VFG002196	39.583	48	27	1	206	253	212	257	0.000693	38.1
745104	YP_009274251.1	PATRIC_VF|Rv1696	25.733	307	204	11	1222	1520	122	412	0.013	38.1
759681	YP_009274789.1	VFDB|VFG043465	44.828	58	30	1	70	125	139	196	0.005	38.1
327981	YP_009097803.1	VFDB|VFG001249	24.684	158	107	4	682	835	62	211	0.004	38.1
262187	YP_009100973.1	PATRIC_VF|SL1344_0444	34.667	75	43	2	89	157	352	426	0.001	38.1
1086405	YP_950558.1	VFDB|VFG000871	22.34	188	119	6	174	359	12	174	0.000503	38.1
170376	YP_009042966.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
1012825	NP_862871.1	VFDB|VFG000872	23.125	160	106	5	22	173	23	173	0.000149	38.1
1012826	NP_862871.1	PATRIC_VF|c5392	23.125	160	106	5	22	173	23	173	0.000149	38.1
100975	YP_007675481.1	VFDB|VFG002159	28.169	142	90	5	262	393	99	238	0.003	38.1
1073765	YP_656079.1	VFDB|VFG045546	34.615	52	31	2	33	83	32	81	0.000202	38.1
184328	YP_009008270.1	PATRIC_VF|SL1344_0444	25.424	177	103	7	2	153	316	488	0.001	38.1
262242	YP_009100994.1	VFDB|VFG043331	28.667	150	68	6	1038	1154	137	280	0.003	38.1
769626	YP_009276863.1	VFDB|VFG002287	32.394	71	46	2	202	271	2465	2534	0.00089	38.1
100976	YP_007675481.1	PATRIC_VF|lmo1076	28.169	142	90	5	262	393	99	238	0.003	38.1
734172	YP_004306947.1	VFDB|VFG001356	25.197	127	87	5	164	287	33	154	0.000716	38.1
181460	YP_009052102.1	VFDB|VFG001361	51.111	45	18	4	376	418	473	515	0.01	38.1
262188	YP_009100973.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
132921	YP_009043164.1	PATRIC_VF|SL1344_0444	34.667	75	43	2	89	157	352	426	0.001	38.1
980429	YP_009160252.1	PATRIC_VF|c3570	32.773	119	76	2	114	232	742	856	0.000585	38.1
1121473	YP_002122367.1	VFDB|VFG000840	36.585	82	46	1	91	166	709	790	0.001	38.1
773748	YP_009287440.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000265	38.1
362412	YP_009153223.1	VFDB|VFG000906	30.556	108	63	2	114	218	742	840	0.000711	38.1
841781	YP_009287107.1	PATRIC_VF|SEN2763	23.301	206	134	8	46	233	118	317	0.000506	38.1
1464707	YP_008410891.1	VFDB|VFG001361	44.898	49	24	1	1479	1524	466	514	0.007	38.1
841782	YP_009287107.1	PATRIC_VF|STM14_3526	23.301	206	134	8	46	233	118	317	0.000506	38.1
904728	YP_008859364.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000265	38.1
1406306	YP_007677882.1	PATRIC_VF|STM14_4507	25.197	127	80	2	6	121	21	143	0.000187	38.1
244548	YP_009103290.1	PATRIC_VF|SL1344_0016	25.758	132	76	3	5	122	4	127	0.000104	38.1
1034205	NP_945312.1	VFDB|VFG002300	33.962	53	34	1	223	274	2119	2171	0.001	38.1
78536	YP_009016226.1	PATRIC_VF|Z1129	23.481	362	221	17	12	351	432	759	0.002	38.1
789868	YP_009280599.1	PATRIC_VF|Rv2703	23.415	205	129	10	46	230	319	515	0.000734	38.1
433017	YP_009149115.1	VFDB|VFG022051	28.235	85	53	1	420	496	800	884	0.003	38.1
841783	YP_009287107.1	PATRIC_VF|SL1344_2903	23.301	206	134	8	46	233	118	317	0.000506	38.1
84604	YP_009017619.1	VFDB|VFG000965	27.907	86	47	2	4	89	9	79	0.001	38.1
447238	YP_009188382.1	PATRIC_VF|L7031	24.242	165	102	5	159	320	199	343	0.002	38.1
538157	YP_009205892.1	VFDB|VFG002298	26.0	200	101	11	416	602	286	451	0.002	38.1
752105	YP_009277039.1	VFDB|VFG000965	39.13	46	28	0	10	55	9	54	0.000273	38.1
447237	YP_009188382.1	VFDB|VFG000846	24.242	165	102	5	159	320	199	343	0.002	38.1
62799	YP_009012282.1	VFDB|VFG000871	24.074	162	98	5	120	263	33	187	0.000377	38.1
741423	YP_009210985.1	VFDB|VFG000283	30.822	146	84	8	6	140	6	145	0.000116	38.1
62800	YP_009012282.1	PATRIC_VF|c5391	24.074	162	98	5	120	263	33	187	0.000377	38.1
1417673	YP_007236847.1	PATRIC_VF|MAP1047	25.316	158	88	5	8	154	84	222	0.000265	38.1
833696	YP_009285735.1	VFDB|VFG001249	24.684	158	107	4	682	835	62	211	0.004	38.1
340932	YP_009111146.1	PATRIC_VF|LmonL_020200020201	32.468	77	50	1	55	129	18	94	0.000319	38.1
60651	YP_009011740.1	VFDB|VFG000287	23.438	128	92	4	476	600	847	971	0.006	38.1
331848	YP_009140959.1	VFDB|VFG001797	40.0	50	18	1	435	484	488	525	0.002	38.1
1452073	YP_008060121.1	PATRIC_VF|Rv0950c	36.145	83	44	5	59	139	236	311	0.000898	38.1
383642	YP_009152609.1	PATRIC_VF|UTI89_C4926	31.481	108	62	2	114	218	742	840	0.000645	38.1
974713	YP_009148412.1	PATRIC_VF|Z4136	41.176	51	27	1	376	426	535	582	0.001	38.1
916299	YP_009320678.1	VFDB|VFG002287	23.944	142	94	4	170	301	2383	2520	0.001	38.1
170379	YP_009042966.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
959714	YP_009223183.1	VFDB|VFG045470	40.385	52	31	0	9	60	10	61	3.51e-06	38.1
170378	YP_009042966.1	PATRIC_VF|SL1344_0444	34.667	75	43	2	89	157	352	426	0.001	38.1
1468344	YP_008318432.1	VFDB|VFG000145	40.741	54	24	2	68	113	315	368	0.000273	38.1
1024598	NP_835645.1	PATRIC_VF|Rv2885c	25.773	194	120	10	30	206	221	407	0.000441	38.1
980425	YP_009160252.1	VFDB|VFG000906	32.773	119	76	2	114	232	742	856	0.000585	38.1
1403114	YP_007677130.1	VFDB|VFG000703	30.556	72	44	3	97	164	198	267	0.002	38.1
1025127	NP_835725.1	VFDB|VFG011946	27.143	140	85	7	8	134	142	277	0.001	38.1
237138	YP_009101236.1	VFDB|VFG016463	34.483	87	53	1	176	262	808	890	0.001	38.1
1025888	YP_115515.1	VFDB|VFG000871	24.725	182	95	7	217	397	35	175	0.000582	38.1
1025889	YP_115515.1	PATRIC_VF|c5391	24.725	182	95	7	217	397	35	175	0.000582	38.1
1026035	NP_958266.1	VFDB|VFG002032	44.643	56	21	1	250	295	750	805	0.001	38.1
132920	YP_009043164.1	PATRIC_VF|STM0450	34.667	75	43	2	89	157	352	426	0.001	38.1
132919	YP_009043164.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
423368	YP_006489164.1	VFDB|VFG041011	27.885	104	73	2	471	573	554	656	0.002	38.1
1121449	YP_002122367.1	VFDB|VFG000025	45.763	59	32	0	99	157	1529	1587	0.000806	38.1
848928	YP_009288969.1	VFDB|VFG013346	28.148	135	63	5	3	110	2	129	0.001	38.1
1026243	NP_958300.1	VFDB|VFG045470	40.385	52	28	1	20	71	9	57	3.27e-06	38.1
173717	YP_009044849.1	VFDB|VFG002483	48.718	39	15	1	34	67	280	318	0.000157	38.1
793997	YP_009286500.1	PATRIC_VF|Rv3701c	34.722	72	43	2	36	105	234	303	0.000119	38.1
1038169	YP_214512.1	PATRIC_VF|STM474_2178	45.946	37	20	0	21	57	18	54	3.49e-05	38.1
342152	YP_009150989.1	VFDB|VFG045470	40.0	50	30	0	32	81	17	66	4.54e-06	38.1
1106934	YP_001595829.1	PATRIC_VF|Z4136	39.216	51	29	1	346	394	529	579	0.001	38.1
1406307	YP_007677882.1	PATRIC_VF|SEN3564	25.197	127	80	2	6	121	21	143	0.000187	38.1
362420	YP_009153223.1	PATRIC_VF|UTI89_C4926	30.556	108	63	2	114	218	742	840	0.000736	38.1
771489	YP_009277569.1	VFDB|VFG002298	24.638	207	105	9	409	600	282	452	0.002	38.1
735541	NP_150182.1	VFDB|VFG002288	26.923	156	83	5	174	301	1965	2117	0.001	38.1
170377	YP_009042966.1	PATRIC_VF|STM0450	34.667	75	43	2	89	157	352	426	0.001	38.1
1044714	YP_238539.1	VFDB|VFG001795	41.379	58	34	0	232	289	777	834	0.001	38.1
362416	YP_009153223.1	PATRIC_VF|c3570	30.556	108	63	2	114	218	742	840	0.000711	38.1
125627	YP_009031355.1	VFDB|VFG000703	30.556	72	44	3	97	164	198	267	0.002	38.1
533021	YP_009205162.1	VFDB|VFG002145	26.471	102	63	2	202	291	24	125	0.002	38.1
1400159	YP_007676682.1	VFDB|VFG034880	32.432	74	46	1	26	99	395	464	0.00024	38.1
428162	YP_009126575.1	VFDB|VFG001381	27.604	192	104	7	29	201	105	280	0.000817	38.1
6863	YP_008060242.1	VFDB|VFG002164	24.599	187	114	6	84	253	71	247	0.001	38.1
718866	YP_009215728.1	PATRIC_VF|Z4136	39.216	51	29	1	346	394	529	579	0.001	38.1
428163	YP_009126575.1	PATRIC_VF|ERDMAN_0512	27.604	192	104	7	29	201	105	280	0.000817	38.1
428164	YP_009126575.1	PATRIC_VF|STM14_0533	23.026	152	99	3	73	216	328	469	0.001	38.1
1150443	YP_002854521.1	VFDB|VFG002477	31.707	82	53	1	31	112	44	122	4.68e-05	38.1
428165	YP_009126575.1	PATRIC_VF|STM0450	23.026	152	99	3	73	216	328	469	0.001	38.1
1481387	YP_008532090.1	VFDB|VFG001949	26.364	110	71	4	220	324	206	310	0.003	38.1
428166	YP_009126575.1	PATRIC_VF|SL1344_0444	23.026	152	99	3	73	216	328	469	0.001	38.1
132480	YP_009043105.1	VFDB|VFG043331	28.667	150	68	6	1069	1185	137	280	0.004	38.1
172613	YP_009044628.1	PATRIC_VF|STM14_0533	34.667	75	43	2	89	157	352	426	0.001	38.1
1440175	YP_008051225.1	VFDB|VFG001843	30.882	68	39	2	30	94	25	87	3.78e-05	38.1
125716	YP_009031369.1	PATRIC_VF|MT2245	30.435	92	45	4	630	721	313	385	0.002	38.1
428167	YP_009126575.1	PATRIC_VF|SG0461	23.026	152	99	3	73	216	328	469	0.001	38.1
1144427	YP_002533502.1	VFDB|VFG002482	40.625	64	38	0	26	89	604	667	0.00019	38.1
243089	YP_009102608.1	PATRIC_VF|STM474_1399	30.337	89	48	4	42	128	34	110	0.000115	38.1
417235	YP_009167780.1	PATRIC_VF|Lmon1_020100003692	29.114	79	54	2	225	302	364	441	0.002	38.1
352952	YP_009148844.1	VFDB|VFG002196	21.053	95	75	0	471	565	150	244	0.002	38.1
953166	YP_008051255.2	VFDB|VFG000871	25.0	156	104	6	138	281	33	187	0.000396	38.1
1457017	YP_008409450.1	VFDB|VFG034880	33.898	59	39	0	32	90	527	585	0.00072	38.1
428474	YP_009126540.1	VFDB|VFG042860	30.909	55	34	1	6	56	17	71	7.93e-05	38.1
410936	YP_009169226.1	VFDB|VFG011439	31.731	104	60	4	58	158	116	211	0.000153	38.1
172614	YP_009044628.1	PATRIC_VF|STM0450	34.667	75	43	2	89	157	352	426	0.001	38.1
433869	YP_009149219.1	PATRIC_VF|LMHCC_1438	27.35	117	61	3	1121	1213	40	156	0.003	38.1
243090	YP_009102608.1	PATRIC_VF|STM14_1688	30.337	89	48	4	42	128	34	110	0.000115	38.1
1141744	YP_002418885.1	VFDB|VFG001795	38.095	42	26	0	152	193	808	849	0.000558	38.1
324959	YP_009134489.1	VFDB|VFG001937	33.333	87	42	3	1	75	1	83	0.000287	38.1
884493	YP_009301012.1	VFDB|VFG001361	46.809	47	17	2	295	341	484	522	0.001	38.1
68919	YP_009013812.1	PATRIC_VF|MT2245	55.172	29	11	1	2428	2456	301	327	0.01	38.1
6980	YP_008060260.1	VFDB|VFG000070	38.596	57	34	1	225	281	200	255	0.001	38.1
523424	YP_009202931.1	VFDB|VFG000147	28.846	104	60	5	417	515	268	362	0.002	38.1
1454956	YP_008409064.1	VFDB|VFG013491	24.51	102	71	3	22	118	50	150	0.00024	38.1
440123	YP_009186920.1	PATRIC_VF|Rv2583c	29.907	107	60	4	60	154	121	224	0.000242	38.1
888288	YP_009302728.1	VFDB|VFG001795	41.026	39	23	0	232	270	799	837	0.000706	38.1
574444	YP_009212954.1	PATRIC_VF|BWG_0833	24.26	169	109	6	139	292	383	547	0.002	38.1
440122	YP_009186920.1	VFDB|VFG001826	29.907	107	60	4	60	154	121	224	0.000242	38.1
184327	YP_009008270.1	PATRIC_VF|STM0450	25.424	177	103	7	2	153	316	488	0.001	38.1
825133	YP_009284051.1	VFDB|VFG002477	31.707	82	53	1	31	112	44	122	4.68e-05	38.1
6982	YP_008060260.1	PATRIC_VF|lmo0582	38.596	57	34	1	225	281	200	255	0.001	38.1
184329	YP_009008270.1	PATRIC_VF|SG0461	25.424	177	103	7	2	153	316	488	0.001	38.1
988095	YP_009288875.1	VFDB|VFG002477	34.118	85	51	3	29	112	42	122	5.01e-05	38.1
248999	YP_009102877.1	VFDB|VFG002091	36.364	77	35	2	5	67	726	802	0.000647	38.1
988763	YP_009292054.1	VFDB|VFG000906	34.862	109	60	3	114	221	742	840	0.000585	38.1
988766	YP_009292054.1	PATRIC_VF|c3570	34.862	109	60	3	114	221	742	840	0.000585	38.1
243088	YP_009102608.1	VFDB|VFG000494	30.337	89	48	4	42	128	34	110	0.000115	38.1
575497	YP_009213166.1	VFDB|VFG000871	25.275	182	94	7	191	371	35	175	0.000593	38.1
1434449	YP_008051683.1	VFDB|VFG003997	32.955	88	59	0	32	119	261	348	0.000529	38.1
324462	YP_009134435.1	PATRIC_VF|STM0776	20.141	283	206	10	36	304	52	328	0.000654	38.1
324463	YP_009134435.1	PATRIC_VF|SEN0721	20.141	283	206	10	36	304	52	328	0.000654	38.1
411271	YP_009169282.1	PATRIC_VF|Z1129	21.41	383	252	12	99	465	436	785	0.002	38.1
820708	YP_009282621.1	PATRIC_VF|SL1344_2903	22.816	206	135	8	46	233	118	317	0.000584	38.1
820707	YP_009282621.1	PATRIC_VF|STM14_3526	22.816	206	135	8	46	233	118	317	0.000584	38.1
820706	YP_009282621.1	PATRIC_VF|SEN2763	22.816	206	135	8	46	233	118	317	0.000584	38.1
131805	YP_009043026.1	VFDB|VFG001839	25.362	138	98	2	39	171	295	432	0.00057	38.1
1155450	YP_002922391.1	PATRIC_VF|S1322	34.426	61	39	1	1	60	8	68	0.001	38.1
575498	YP_009213166.1	PATRIC_VF|c5391	25.275	182	94	7	191	371	35	175	0.000593	38.1
344132	YP_009151513.1	PATRIC_VF|MT2783	27.108	166	107	7	43	199	114	274	0.000351	38.1
896190	YP_009302805.1	VFDB|VFG001361	51.282	39	17	2	108	145	472	509	0.000129	38.1
1155449	YP_002922391.1	VFDB|VFG001951	29.213	89	59	3	3	90	2	87	0.001	38.1
1141182	YP_002364386.1	VFDB|VFG001795	37.5	40	25	0	152	191	811	850	0.000446	38.1
345560	YP_009151751.1	VFDB|VFG002395	21.192	151	108	2	421	560	412	562	0.003	38.1
727985	YP_009188857.1	PATRIC_VF|Rv2277c	31.429	70	46	1	446	513	34	103	0.002	38.1
453126	YP_009189674.1	PATRIC_VF|c3570	24.681	235	138	8	618	835	197	409	0.004	38.1
1399094	YP_007501178.1	PATRIC_VF|Rv3701c	34.722	72	43	2	36	105	234	303	0.000121	38.1
1391708	YP_007676876.1	PATRIC_VF|Z2313	30.952	84	52	2	1565	1647	865	943	0.009	38.1
256052	YP_009098768.1	VFDB|VFG000322	22.311	251	152	10	3	241	2	221	0.000711	38.1
415072	YP_009168933.1	PATRIC_VF|Z1129	29.323	133	82	5	8	134	450	576	0.001	38.1
263369	YP_009101401.1	VFDB|VFG002091	35.065	77	36	2	5	67	726	802	0.000614	38.1
378524	YP_009150298.1	VFDB|VFG001795	51.515	33	15	1	230	261	804	836	0.000707	38.1
370426	YP_009147243.1	PATRIC_VF|UTI89_C4926	26.667	135	96	1	114	248	742	873	0.000595	38.1
134123	YP_009043528.1	VFDB|VFG003997	38.983	59	36	0	24	82	246	304	0.000127	38.1
263329	YP_009101396.1	PATRIC_VF|SL1344_0016	30.075	133	62	5	15	131	12	129	0.000134	38.1
1052844	YP_239183.1	VFDB|VFG001249	24.684	158	107	4	682	835	62	211	0.004	38.1
898724	YP_009303790.1	VFDB|VFG000871	25.0	156	104	6	117	260	33	187	0.000351	38.1
898725	YP_009303790.1	PATRIC_VF|c5391	25.0	156	104	6	117	260	33	187	0.000351	38.1
453125	YP_009189674.1	VFDB|VFG000906	24.681	235	138	8	618	835	197	409	0.004	38.1
1034227	NP_945312.1	VFDB|VFG002287	28.09	89	62	2	176	263	2326	2413	0.001	38.1
430068	NP_061531.1	VFDB|VFG000872	25.424	177	123	4	161	331	5	178	0.000439	38.1
962311	YP_009352420.1	PATRIC_VF|Rv0986	25.532	188	102	5	32	183	19	204	0.000267	38.1
962310	YP_009352420.1	PATRIC_VF|MT1014	25.532	188	102	5	32	183	19	204	0.000267	38.1
430069	NP_061531.1	PATRIC_VF|c5392	25.424	177	123	4	161	331	5	178	0.000439	38.1
809748	YP_009279728.1	VFDB|VFG001313	32.432	74	50	0	333	406	399	472	0.001	38.1
1099402	YP_001468690.1	VFDB|VFG002483	33.766	77	51	0	26	102	17	93	0.000179	38.1
172616	YP_009044628.1	PATRIC_VF|SG0461	34.667	75	43	2	89	157	352	426	0.001	38.1
452761	YP_009189630.1	PATRIC_VF|SL1344_1828	26.19	84	55	1	44	127	30	106	0.00062	38.1
1086406	YP_950558.1	PATRIC_VF|c5391	22.34	188	119	6	174	359	12	174	0.000503	38.1
326268	YP_009134675.1	VFDB|VFG000974	40.0	50	18	1	435	484	488	525	0.003	38.1
430811	YP_009149566.1	PATRIC_VF|MT2245	29.032	93	47	4	631	723	312	385	0.003	38.1
72612	YP_009014418.1	VFDB|VFG045552	24.581	179	104	7	292	465	292	444	0.006	38.1
1473484	NP_720296.1	VFDB|VFG002482	38.462	65	40	0	88	152	558	622	0.000493	38.1
172615	YP_009044628.1	PATRIC_VF|SL1344_0444	34.667	75	43	2	89	157	352	426	0.001	38.1
833283	YP_009285268.1	VFDB|VFG000078	26.891	119	79	4	23	140	119	230	0.000645	38.1
11038	YP_008798292.1	VFDB|VFG002287	32.394	71	46	2	202	271	2465	2534	0.001	38.1
953167	YP_008051255.2	PATRIC_VF|c5391	25.0	156	104	6	138	281	33	187	0.000396	38.1
1442199	YP_008052234.1	VFDB|VFG000589	40.0	65	34	1	27	86	178	242	0.000557	38.1
379378	YP_009151219.1	VFDB|VFG000906	30.392	102	68	1	114	215	742	840	0.000582	38.1
190032	YP_009056237.1	VFDB|VFG001795	33.333	51	34	0	488	538	785	835	0.003	38.1
11037	YP_008798292.1	VFDB|VFG002287	29.268	82	52	3	222	301	1814	1891	0.001	38.1
816976	YP_009281485.1	PATRIC_VF|Rv3343c	29.213	89	52	3	232	310	1793	1880	0.003	38.1
190033	YP_009056237.1	VFDB|VFG001795	32.0	50	34	0	488	537	788	837	0.003	38.1
1457029	YP_008409450.1	VFDB|VFG001839	26.056	142	90	1	31	157	603	744	0.000782	38.1
1442204	YP_008052234.1	PATRIC_VF|SEN0952	30.0	100	70	0	64	163	155	254	0.000474	38.1
